Customer ID,Product ID,Product Category,Purchase Amount,Purchase Date
C1289,P231,Category_1,409.03,2023-01-26
C2671,P171,Category_3,494.95,2023-06-03
C2284,P005,Category_4,375.64,2023-03-28
C3970,P485,Category_7,21.85,2023-06-01
C0766,P464,Category_2,106.69,2023-03-30
C2049,P115,Category_1,22.42,2023-03-21
C0049,P491,Category_7,99.01,2023-06-19
C4331,P304,Category_2,35.41,2023-11-20
C1305,P016,Category_4,253.3,2023-09-01
C4994,P431,Category_6,18.96,2023-01-08
C2137,P333,Category_2,238.93,2023-03-18
C3153,P478,Category_4,449.93,2023-12-13
C3574,P050,Category_9,375.55,2023-12-14
C2005,P195,Category_10,472.26,2023-11-29
C3827,P213,Category_9,117.19,2023-04-10
C2514,P321,Category_1,267.89,2023-09-25
C2966,P068,Category_6,162.7,2023-10-03
C2666,P351,Category_9,249.44,2023-03-16
C4987,P162,Category_4,280.75,2023-09-20
C0059,P107,Category_10,22.91,2023-12-23
C0782,P477,Category_3,120.46,2023-03-18
C0211,P057,Category_1,353.86,2023-04-27
C1380,P381,Category_9,387.6,2023-09-05
C4955,P204,Category_2,286.88,2023-09-20
C2772,P189,Category_2,139.06,2023-10-19
C3313,P165,Category_10,205.52,2023-11-20
C1287,P040,Category_6,52.54,2023-02-14
C3902,P473,Category_6,476.82,2023-09-08
C4516,P430,Category_5,435.0,2023-01-09
C0093,P086,Category_1,37.47,2023-09-14
C0922,P444,Category_10,87.41,2023-01-29
C2623,P499,Category_9,292.64,2023-10-16
C1738,P310,Category_5,120.05,2023-01-11
C2015,P028,Category_1,467.53,2023-07-13
C2555,P411,Category_5,379.02,2023-03-04
C3085,P256,Category_7,140.28,2023-12-08
C0178,P085,Category_4,8.02,2023-02-12
C2470,P290,Category_2,400.73,2023-04-06
C0449,P408,Category_6,214.92,2023-08-28
C4205,P459,Category_9,322.98,2023-04-07
C2260,P001,Category_2,147.05,2023-02-21
C0162,P237,Category_4,75.72,2023-08-24
C1091,P180,Category_4,339.28,2023-12-13
C0109,P067,Category_3,227.91,2023-03-04
C0372,P300,Category_10,121.41,2023-10-07
C2774,P299,Category_4,73.13,2023-04-22
C0463,P325,Category_2,292.34,2023-08-09
C0011,P443,Category_2,364.15,2023-09-19
C2232,P101,Category_4,145.52,2023-09-18
C1211,P425,Category_4,368.9,2023-11-14
C0743,P125,Category_8,95.65,2023-07-11
C1567,P402,Category_4,172.52,2023-10-30
C2232,P440,Category_10,373.72,2023-02-16
C0964,P263,Category_7,331.77,2023-09-05
C1170,P240,Category_3,138.91,2023-05-20
C1426,P487,Category_1,65.46,2023-11-07
C1588,P119,Category_7,26.02,2023-02-12
C3811,P177,Category_9,419.77,2023-08-10
C0575,P098,Category_3,42.2,2023-08-10
C1623,P438,Category_5,61.85,2023-03-01
C0934,P186,Category_8,122.67,2023-10-31
C3120,P332,Category_6,225.61,2023-11-08
C2862,P322,Category_8,395.94,2023-07-04
C2491,P464,Category_2,127.5,2023-11-01
C0618,P377,Category_1,274.04,2023-08-23
C4507,P031,Category_6,49.73,2023-10-07
C4542,P176,Category_5,234.93,2023-06-25
C4046,P202,Category_1,92.93,2023-05-01
C2145,P064,Category_5,109.54,2023-12-28
C3548,P095,Category_8,186.58,2023-07-11
C1825,P057,Category_1,381.87,2023-08-07
C2179,P015,Category_4,373.27,2023-11-28
C1415,P358,Category_4,210.41,2023-04-18
C3694,P119,Category_7,63.74,2023-10-21
C1781,P492,Category_10,143.94,2023-01-28
C2190,P189,Category_2,255.15,2023-12-21
C3789,P496,Category_8,435.36,2023-05-23
C0795,P345,Category_5,484.29,2023-03-06
C4553,P220,Category_7,320.55,2023-01-11
C2040,P244,Category_8,178.59,2023-09-03
C4634,P388,Category_3,348.26,2023-01-15
C2748,P133,Category_6,171.43,2023-03-21
C2613,P401,Category_3,314.61,2023-04-23
C0681,P244,Category_8,125.66,2023-11-22
C0193,P489,Category_5,137.16,2023-03-08
C4042,P238,Category_9,42.24,2023-09-06
C1415,P051,Category_5,212.97,2023-11-19
C3751,P342,Category_9,311.0,2023-09-21
C4608,P336,Category_5,395.45,2023-09-09
C1263,P277,Category_10,406.12,2023-08-21
C4166,P488,Category_5,496.26,2023-03-21
C3180,P175,Category_3,48.44,2023-01-05
C0390,P440,Category_10,249.1,2023-11-17
C1676,P041,Category_6,263.08,2023-03-29
C1712,P192,Category_2,403.24,2023-05-26
C4204,P383,Category_6,136.85,2023-04-29
C3563,P216,Category_10,39.34,2023-03-22
C2609,P117,Category_3,160.31,2023-11-13
C3081,P252,Category_1,492.04,2023-02-27
C4506,P500,Category_8,450.22,2023-04-18
C1205,P399,Category_7,200.65,2023-04-21
C4820,P169,Category_2,438.75,2023-04-12
C0045,P076,Category_4,21.21,2023-02-06
C2799,P173,Category_8,160.53,2023-10-19
C2856,P096,Category_7,364.77,2023-03-21
C1748,P463,Category_7,114.62,2023-10-31
C1918,P481,Category_3,103.2,2023-02-24
C2773,P306,Category_10,431.59,2023-12-29
C0651,P493,Category_10,309.9,2023-01-18
C2926,P357,Category_6,494.57,2023-02-17
C4460,P374,Category_9,71.66,2023-06-21
C0345,P336,Category_5,181.28,2023-09-05
C4645,P247,Category_8,159.05,2023-03-06
C1343,P261,Category_1,440.67,2023-02-21
C0407,P376,Category_9,131.37,2023-10-13
C4744,P058,Category_4,179.96,2023-10-13
C4136,P228,Category_8,75.7,2023-01-05
C4236,P308,Category_9,388.82,2023-10-14
C2732,P025,Category_8,122.66,2023-01-22
C0404,P113,Category_8,38.82,2023-09-28
C4483,P428,Category_5,220.38,2023-11-19
C0822,P052,Category_10,198.77,2023-04-24
C1054,P458,Category_1,92.92,2023-01-17
C1897,P205,Category_1,71.13,2023-01-12
C4610,P203,Category_4,448.8,2023-01-15
C1567,P117,Category_3,38.58,2023-09-10
C2261,P289,Category_9,54.16,2023-07-25
C0587,P087,Category_6,126.3,2023-07-25
C4766,P422,Category_4,476.66,2023-01-01
C3691,P068,Category_6,47.27,2023-09-15
C0495,P474,Category_7,408.93,2023-08-29
C4945,P128,Category_9,446.57,2023-12-22
C2350,P429,Category_2,192.04,2023-05-30
C3520,P311,Category_4,150.48,2023-07-13
C4973,P002,Category_1,340.3,2023-11-24
C4743,P058,Category_4,352.8,2023-01-25
C1281,P111,Category_3,391.09,2023-02-10
C4732,P391,Category_6,416.13,2023-05-04
C3627,P298,Category_10,137.86,2023-11-23
C4135,P473,Category_6,345.05,2023-02-01
C2217,P138,Category_8,71.78,2023-07-26
C0018,P003,Category_5,257.81,2023-09-10
C4712,P457,Category_7,308.38,2023-02-11
C4953,P467,Category_6,85.06,2023-05-10
C4803,P088,Category_7,42.87,2023-04-21
C2707,P318,Category_8,101.4,2023-12-21
C1305,P031,Category_6,213.19,2023-04-01
C3979,P447,Category_6,444.48,2023-04-18
C0446,P405,Category_7,268.3,2023-06-08
C4732,P386,Category_3,375.5,2023-10-18
C4015,P272,Category_3,91.2,2023-01-18
C2689,P166,Category_2,57.46,2023-01-24
C0873,P153,Category_9,123.61,2023-05-23
C1796,P002,Category_1,160.37,2023-02-20
C0856,P461,Category_4,276.31,2023-02-04
C3518,P250,Category_1,441.22,2023-01-15
C2828,P453,Category_10,215.92,2023-02-23
C1125,P352,Category_3,261.81,2023-02-07
C0469,P243,Category_5,7.28,2023-06-10
C2010,P484,Category_5,21.49,2023-06-14
C1619,P182,Category_4,46.47,2023-12-14
C2405,P350,Category_2,351.0,2023-03-27
C2017,P219,Category_8,245.66,2023-07-09
C1724,P476,Category_9,100.52,2023-09-03
C2850,P191,Category_4,298.34,2023-09-30
C2170,P311,Category_4,274.58,2023-02-19
C1028,P326,Category_2,48.96,2023-10-09
C1469,P197,Category_4,322.0,2023-06-08
C1504,P157,Category_8,384.74,2023-10-18
C0669,P138,Category_8,146.84,2023-09-22
C2738,P439,Category_3,345.31,2023-11-14
C3266,P059,Category_5,103.86,2023-09-17
C2413,P426,Category_7,379.58,2023-07-27
C2641,P336,Category_5,456.33,2023-09-30
C2772,P131,Category_9,223.72,2023-08-14
C1827,P421,Category_5,126.09,2023-11-13
C4518,P480,Category_7,202.59,2023-10-18
C1984,P333,Category_2,128.79,2023-01-08
C0687,P495,Category_8,5.61,2023-08-07
C0975,P498,Category_4,326.98,2023-04-02
C3848,P478,Category_4,26.05,2023-11-07
C1165,P153,Category_9,109.14,2023-04-03
C3098,P067,Category_3,362.61,2023-09-21
C0652,P034,Category_4,334.53,2023-06-14
C0161,P230,Category_2,41.3,2023-03-03
C3441,P273,Category_4,331.73,2023-10-18
C1039,P492,Category_10,465.63,2023-04-16
C1188,P397,Category_6,41.88,2023-03-02
C3986,P058,Category_4,210.77,2023-02-13
C2287,P194,Category_1,366.07,2023-08-26
C2594,P108,Category_7,335.52,2023-01-17
C0748,P485,Category_7,117.12,2023-06-11
C3988,P030,Category_7,85.72,2023-06-19
C2910,P230,Category_2,393.2,2023-01-19
C0844,P141,Category_9,478.34,2023-05-06
C0184,P075,Category_9,384.95,2023-08-15
C3206,P232,Category_7,481.79,2023-12-01
C4676,P064,Category_5,304.47,2023-12-10
C4192,P066,Category_6,464.9,2023-05-21
C2249,P005,Category_4,346.77,2023-05-24
C1159,P369,Category_6,454.9,2023-09-30
C1845,P066,Category_6,84.99,2023-05-10
C1386,P014,Category_2,408.7,2023-01-22
C4960,P170,Category_9,102.39,2023-05-17
C0669,P020,Category_9,18.58,2023-09-18
C2409,P065,Category_8,261.21,2023-11-03
C3835,P311,Category_4,162.53,2023-12-20
C3329,P243,Category_5,26.55,2023-07-20
C2427,P072,Category_2,490.25,2023-07-30
C2042,P370,Category_3,334.9,2023-04-28
C1716,P497,Category_8,451.4,2023-03-04
C1658,P081,Category_9,499.55,2023-07-02
C3405,P423,Category_4,199.02,2023-04-03
C0697,P451,Category_2,131.09,2023-03-30
C3813,P141,Category_9,96.02,2023-02-12
C2545,P007,Category_2,260.02,2023-12-30
C2724,P189,Category_2,305.01,2023-02-21
C3556,P472,Category_7,238.85,2023-12-09
C1055,P383,Category_6,196.69,2023-11-06
C3837,P240,Category_3,88.29,2023-03-19
C0564,P208,Category_9,223.72,2023-03-05
C3447,P302,Category_1,47.2,2023-04-23
C2285,P295,Category_4,433.2,2023-08-02
C0715,P236,Category_4,28.22,2023-06-08
C3244,P130,Category_2,193.42,2023-10-08
C3699,P321,Category_1,54.57,2023-09-15
C1529,P029,Category_3,388.62,2023-08-30
C4802,P439,Category_3,159.8,2023-06-19
C1225,P031,Category_6,60.99,2023-09-13
C2773,P242,Category_3,268.09,2023-01-10
C2178,P402,Category_4,458.56,2023-11-18
C3149,P141,Category_9,454.78,2023-09-30
C1655,P453,Category_10,128.58,2023-12-10
C3785,P042,Category_10,361.23,2023-06-12
C1723,P389,Category_1,19.99,2023-01-31
C1579,P250,Category_1,70.27,2023-08-02
C1559,P348,Category_5,252.24,2023-02-27
C3990,P499,Category_9,118.23,2023-05-23
C4142,P054,Category_10,400.14,2023-07-29
C3756,P130,Category_2,465.88,2023-04-26
C0847,P406,Category_1,7.14,2023-03-16
C0993,P377,Category_1,120.29,2023-10-05
C1477,P236,Category_4,222.58,2023-03-19
C2861,P289,Category_9,283.72,2023-08-03
C3724,P115,Category_1,458.37,2023-06-01
C4079,P163,Category_1,446.48,2023-04-08
C0857,P246,Category_2,320.4,2023-10-15
C2409,P357,Category_6,132.41,2023-02-11
C3483,P335,Category_6,392.73,2023-05-09
C3779,P456,Category_1,105.31,2023-06-23
C3083,P012,Category_1,482.76,2023-11-07
C0887,P170,Category_9,7.89,2023-08-28
C3012,P142,Category_3,287.04,2023-02-23
C3059,P233,Category_6,48.76,2023-11-11
C3514,P062,Category_2,206.76,2023-12-06
C2138,P387,Category_7,319.29,2023-03-19
C4582,P480,Category_7,346.35,2023-04-04
C1892,P141,Category_9,393.86,2023-03-12
C4483,P087,Category_6,298.7,2023-01-31
C3586,P270,Category_9,129.4,2023-09-15
C3463,P065,Category_8,445.18,2023-03-20
C2038,P346,Category_2,406.5,2023-06-16
C1885,P438,Category_5,84.23,2023-05-22
C1472,P077,Category_3,414.12,2023-03-03
C1826,P462,Category_6,486.46,2023-11-26
C1278,P364,Category_2,320.42,2023-10-13
C3433,P473,Category_6,144.49,2023-10-02
C4042,P356,Category_4,305.26,2023-10-27
C4078,P112,Category_9,174.55,2023-03-26
C2686,P291,Category_3,339.59,2023-10-15
C4822,P199,Category_4,274.68,2023-01-27
C4726,P403,Category_3,465.1,2023-12-29
C1991,P445,Category_7,310.86,2023-11-03
C2307,P254,Category_4,110.92,2023-07-02
C4480,P192,Category_2,363.93,2023-11-14
C4152,P493,Category_10,153.93,2023-11-07
C2005,P155,Category_10,139.83,2023-05-14
C1956,P078,Category_8,198.93,2023-09-21
C0358,P394,Category_4,10.94,2023-02-20
C4882,P132,Category_5,484.72,2023-12-12
C0115,P317,Category_5,268.5,2023-05-25
C2993,P038,Category_7,387.88,2023-08-13
C3718,P304,Category_2,132.64,2023-01-12
C0890,P251,Category_9,374.58,2023-02-08
C2844,P389,Category_1,285.75,2023-05-25
C4117,P300,Category_10,214.95,2023-05-15
C4640,P438,Category_5,485.48,2023-06-13
C0443,P191,Category_4,249.45,2023-05-08
C3156,P065,Category_8,330.44,2023-05-03
C3533,P344,Category_9,12.59,2023-01-08
C3619,P418,Category_4,154.22,2023-08-02
C4552,P084,Category_1,444.9,2023-08-10
C1868,P228,Category_8,380.68,2023-05-26
C0154,P196,Category_9,270.69,2023-09-15
C2665,P292,Category_2,450.58,2023-08-12
C2052,P212,Category_4,245.68,2023-07-06
C1131,P416,Category_8,285.42,2023-02-04
C2692,P444,Category_10,194.17,2023-09-05
C1200,P148,Category_4,311.92,2023-10-03
C2715,P196,Category_9,162.91,2023-07-21
C2665,P492,Category_10,195.82,2023-05-24
C3459,P145,Category_5,483.33,2023-04-20
C4895,P465,Category_6,60.1,2023-09-19
C4625,P300,Category_10,57.1,2023-08-29
C4909,P112,Category_9,26.44,2023-01-03
C3616,P474,Category_7,163.42,2023-01-03
C0006,P144,Category_2,202.12,2023-07-23
C3355,P214,Category_3,51.79,2023-01-31
C2964,P349,Category_2,276.82,2023-03-25
C1093,P359,Category_5,293.73,2023-07-30
C0835,P426,Category_7,376.76,2023-03-11
C2460,P249,Category_2,488.1,2023-02-27
C1602,P451,Category_2,311.58,2023-01-12
C2707,P083,Category_6,60.27,2023-01-02
C3235,P138,Category_8,48.82,2023-12-30
C0213,P489,Category_5,389.89,2023-10-16
C0523,P318,Category_8,326.92,2023-11-28
C0650,P372,Category_3,85.15,2023-08-19
C0114,P204,Category_2,130.41,2023-08-10
C4609,P118,Category_3,376.37,2023-06-12
C2432,P262,Category_3,285.25,2023-11-08
C0875,P361,Category_8,294.58,2023-12-02
C0190,P443,Category_2,108.95,2023-03-24
C0716,P435,Category_6,316.38,2023-03-04
C2173,P376,Category_9,386.46,2023-01-15
C4832,P045,Category_8,443.2,2023-06-10
C2565,P407,Category_3,369.68,2023-10-01
C0847,P206,Category_6,290.31,2023-09-08
C1590,P268,Category_5,338.26,2023-04-21
C1901,P308,Category_9,245.13,2023-12-19
C4796,P462,Category_6,117.31,2023-08-22
C0016,P430,Category_5,441.69,2023-05-30
C4239,P100,Category_3,268.65,2023-06-13
C3340,P436,Category_1,299.19,2023-05-02
C1511,P244,Category_8,495.1,2023-08-29
C0387,P110,Category_4,492.58,2023-07-27
C0572,P409,Category_7,295.22,2023-10-27
C1807,P077,Category_3,21.81,2023-09-16
C4143,P413,Category_2,201.09,2023-11-26
C4039,P175,Category_3,468.96,2023-03-12
C2597,P240,Category_3,147.71,2023-08-07
C4460,P418,Category_4,499.64,2023-08-30
C2849,P477,Category_3,46.74,2023-12-04
C1482,P208,Category_9,286.22,2023-05-17
C2047,P225,Category_6,260.15,2023-11-02
C4071,P472,Category_7,131.4,2023-12-30
C4851,P252,Category_1,474.56,2023-06-22
C1127,P173,Category_8,311.49,2023-06-05
C1070,P052,Category_10,118.96,2023-08-24
C0741,P392,Category_1,195.1,2023-11-06
C0976,P213,Category_9,362.01,2023-09-27
C2186,P365,Category_7,152.36,2023-11-06
C2728,P292,Category_2,440.41,2023-10-13
C1402,P438,Category_5,87.01,2023-07-13
C1785,P472,Category_7,135.93,2023-06-08
C4792,P151,Category_3,76.72,2023-12-01
C2565,P418,Category_4,56.57,2023-11-11
C0348,P167,Category_2,153.66,2023-12-23
C1730,P444,Category_10,499.59,2023-08-26
C2991,P403,Category_3,51.69,2023-11-26
C2217,P289,Category_9,110.44,2023-11-08
C0450,P142,Category_3,139.45,2023-11-06
C2756,P361,Category_8,311.47,2023-03-03
C0542,P364,Category_2,373.95,2023-05-11
C0923,P459,Category_9,377.21,2023-01-06
C0645,P004,Category_4,9.27,2023-10-10
C4377,P474,Category_7,327.67,2023-08-26
C1374,P193,Category_6,317.21,2023-10-20
C0142,P180,Category_4,261.24,2023-11-13
C2519,P231,Category_1,192.71,2023-02-19
C1642,P253,Category_2,399.73,2023-04-09
C4849,P065,Category_8,175.22,2023-07-12
C3133,P218,Category_4,118.86,2023-10-29
C3064,P393,Category_6,158.5,2023-12-18
C4171,P037,Category_2,222.63,2023-11-29
C4342,P103,Category_9,110.96,2023-08-30
C0035,P098,Category_3,305.75,2023-10-24
C2195,P254,Category_4,442.68,2023-04-24
C0892,P397,Category_6,299.75,2023-04-05
C2698,P424,Category_1,226.1,2023-05-24
C4060,P024,Category_4,399.45,2023-09-11
C2873,P049,Category_2,375.28,2023-05-31
C4632,P322,Category_8,186.69,2023-09-11
C3436,P254,Category_4,304.06,2023-06-08
C0492,P030,Category_7,366.27,2023-03-20
C4367,P208,Category_9,126.5,2023-09-06
C2049,P375,Category_7,186.31,2023-02-18
C3402,P407,Category_3,57.36,2023-01-16
C3714,P123,Category_7,493.9,2023-02-16
C4783,P473,Category_6,47.51,2023-09-25
C2948,P024,Category_4,88.46,2023-05-19
C3901,P273,Category_4,242.52,2023-10-15
C1152,P436,Category_1,433.31,2023-06-23
C2970,P198,Category_10,181.16,2023-12-18
C3446,P054,Category_10,385.46,2023-04-05
C4429,P322,Category_8,339.64,2023-03-27
C2438,P026,Category_10,321.14,2023-09-24
C1219,P285,Category_9,423.28,2023-12-09
C3703,P375,Category_7,12.01,2023-03-09
C3620,P327,Category_9,464.93,2023-05-29
C0310,P194,Category_1,415.47,2023-06-09
C4088,P415,Category_1,469.24,2023-01-24
C4364,P270,Category_9,397.83,2023-08-17
C0276,P131,Category_9,439.9,2023-05-29
C4690,P042,Category_10,105.52,2023-11-27
C3335,P341,Category_10,163.02,2023-01-12
C3949,P360,Category_9,161.03,2023-04-08
C0143,P415,Category_1,59.04,2023-03-19
C3927,P357,Category_6,366.14,2023-07-05
C4366,P255,Category_3,72.4,2023-10-28
C2103,P456,Category_1,30.99,2023-04-08
C1171,P380,Category_3,388.85,2023-01-06
C2933,P024,Category_4,452.81,2023-01-16
C0319,P399,Category_7,383.24,2023-11-01
C2186,P344,Category_9,413.55,2023-04-22
C3191,P173,Category_8,299.83,2023-11-02
C3509,P382,Category_1,444.43,2023-01-01
C4006,P173,Category_8,250.87,2023-05-23
C2827,P135,Category_5,494.22,2023-12-16
C1531,P089,Category_5,56.19,2023-04-19
C1737,P441,Category_5,405.54,2023-08-12
C0070,P214,Category_3,322.49,2023-12-25
C4854,P129,Category_1,292.42,2023-04-09
C2439,P228,Category_8,364.28,2023-03-10
C4792,P347,Category_3,420.94,2023-08-07
C4747,P353,Category_5,432.13,2023-12-05
C1793,P081,Category_9,91.81,2023-02-23
C2704,P067,Category_3,102.53,2023-10-21
C4740,P185,Category_6,13.0,2023-10-21
C3248,P041,Category_6,70.26,2023-08-20
C0289,P483,Category_10,135.62,2023-09-18
C4291,P184,Category_7,361.91,2023-05-18
C4452,P377,Category_1,240.5,2023-12-31
C0924,P287,Category_3,380.16,2023-09-19
C1135,P222,Category_2,245.84,2023-05-17
C4946,P410,Category_4,280.02,2023-12-05
C0118,P473,Category_6,59.98,2023-12-14
C4831,P129,Category_1,389.4,2023-02-13
C1504,P190,Category_4,380.27,2023-06-07
C3963,P072,Category_2,157.24,2023-06-02
C3484,P105,Category_10,167.65,2023-04-20
C0275,P389,Category_1,113.74,2023-04-11
C2479,P174,Category_9,407.85,2023-10-03
C2338,P426,Category_7,374.77,2023-01-03
C4809,P337,Category_3,306.53,2023-05-21
C1569,P022,Category_9,123.22,2023-09-17
C4674,P477,Category_3,90.07,2023-06-01
C2023,P328,Category_4,29.88,2023-08-12
C3367,P216,Category_10,27.58,2023-12-30
C2427,P253,Category_2,97.63,2023-12-11
C0320,P171,Category_3,54.76,2023-06-08
C3874,P050,Category_9,280.27,2023-10-24
C4679,P205,Category_1,182.25,2023-03-02
C1843,P385,Category_9,225.25,2023-12-20
C0380,P224,Category_7,299.06,2023-11-02
C2955,P247,Category_8,331.26,2023-12-21
C0418,P242,Category_3,325.86,2023-03-05
C1826,P010,Category_10,134.12,2023-09-15
C0240,P451,Category_2,405.77,2023-03-21
C4166,P246,Category_2,459.27,2023-09-29
C2623,P082,Category_4,161.39,2023-09-10
C1093,P371,Category_5,13.45,2023-05-17
C2545,P491,Category_7,450.08,2023-01-16
C3412,P289,Category_9,462.16,2023-06-22
C1570,P449,Category_10,30.22,2023-07-09
C0601,P256,Category_7,7.45,2023-02-11
C3811,P064,Category_5,409.12,2023-03-03
C4539,P261,Category_1,154.22,2023-03-07
C1172,P040,Category_6,457.72,2023-05-07
C0983,P228,Category_8,112.29,2023-03-16
C1897,P193,Category_6,431.27,2023-02-05
C1673,P065,Category_8,38.98,2023-11-28
C4461,P427,Category_6,134.02,2023-01-20
C0175,P024,Category_4,486.7,2023-02-23
C4916,P172,Category_3,119.44,2023-11-08
C2450,P474,Category_7,70.84,2023-01-03
C4276,P327,Category_9,429.24,2023-12-20
C3882,P130,Category_2,63.31,2023-11-14
C2906,P016,Category_4,53.24,2023-04-22
C1667,P131,Category_9,165.1,2023-07-31
C3636,P015,Category_4,319.49,2023-07-08
C3758,P455,Category_5,356.82,2023-08-18
C1651,P202,Category_1,441.21,2023-12-10
C2185,P058,Category_4,272.75,2023-05-25
C0493,P485,Category_7,199.74,2023-03-31
C1501,P199,Category_4,182.62,2023-11-06
C2854,P218,Category_4,424.22,2023-03-31
C0040,P320,Category_2,363.29,2023-05-20
C4176,P429,Category_2,453.19,2023-05-26
C3215,P041,Category_6,482.2,2023-10-13
C0460,P077,Category_3,153.53,2023-09-27
C4181,P077,Category_3,267.19,2023-04-22
C4613,P257,Category_8,317.75,2023-10-04
C2394,P099,Category_5,86.11,2023-09-01
C3846,P439,Category_3,31.41,2023-03-06
C0851,P038,Category_7,434.54,2023-09-19
C1675,P324,Category_10,270.08,2023-11-27
C0574,P285,Category_9,287.53,2023-12-22
C2813,P456,Category_1,279.68,2023-02-13
C3945,P161,Category_5,378.71,2023-12-01
C1974,P018,Category_10,77.02,2023-11-15
C3923,P085,Category_4,308.95,2023-12-17
C0148,P133,Category_6,237.39,2023-09-14
C3320,P404,Category_3,448.99,2023-10-03
C0804,P281,Category_1,262.21,2023-03-18
C0438,P393,Category_6,471.75,2023-05-24
C0581,P065,Category_8,179.86,2023-11-02
C1137,P170,Category_9,483.61,2023-01-21
C3401,P435,Category_6,438.2,2023-10-28
C4554,P331,Category_3,294.21,2023-05-02
C1457,P033,Category_3,180.09,2023-05-11
C2257,P188,Category_8,191.08,2023-12-05
C3438,P437,Category_2,387.51,2023-11-19
C4575,P329,Category_9,292.41,2023-08-05
C1766,P043,Category_5,203.79,2023-06-08
C3355,P488,Category_5,319.85,2023-10-12
C3997,P393,Category_6,367.95,2023-01-04
C2262,P381,Category_9,16.34,2023-02-10
C0799,P187,Category_9,49.48,2023-03-03
C3434,P362,Category_5,51.77,2023-08-03
C4783,P174,Category_9,119.81,2023-06-10
C1632,P313,Category_4,216.36,2023-03-11
C0704,P275,Category_4,402.81,2023-02-20
C0885,P348,Category_5,178.79,2023-03-11
